prov,year,covid,location,region,prov_istat,log_buy_min,log_buy_max,log_buy_avg,population,reg_age_avg,over65,log_median_income,dwellings,prov_immigration,prov_emigration,prov_net_movements,log_real_gdp,log_nominal_gdp,unemployment_prov,ratio_hotel_beds,ratio_hotel_mun,ratio_str_beds,ratio_str_mun,ratio_str_mun_beds,ratio_arrivals,ratio_arrivals_foreigners,tourism_score,log_tour_employed,log_population,growth_log_buy_min,growth_log_buy_max,growth_log_buy_avg,growth_log_nominal_gdp,growth_log_median_income,growth_log_population
TS,2023,1,NE,Friuli Venezia Giulia,032,7.374181159416683,7.693525384056579,7.533853271736631,4498008.0,49.40531590894325,0.29425806235689944,10.022381885358891,2825218.0,43.936473434431164,26.621813579068498,0.2378883791417979,14.342781042569822,14.507693573866824,3.3,36.31880474011636,3.9182695908123235,30.12738748793211,0.6610528362014589,3.8796057515688527,345.05300653492924,197.49978342264492,1.155862316718178,14.645884731497905,15.319145190068069,0.04000927972598234,0.022380806743739434,0.03119504323486133,0.08105565454703623,0.046582170932163436,-0.00031520098102255645
TS,2024,1,NE,Friuli Venezia Giulia,032,7.288169321587179,7.613071007164244,7.450620164375712,2806075.0,48.13453421087504,0.2773285039091833,10.088765343730259,1765220.0,44.23886464418804,25.795103807906212,0.25072109862396597,14.352490699316045,14.577531396238827,5.9,34.09526063637341,4.1255909957777845,30.448353679338698,0.8129674927319704,4.212059963965919,376.0654556468093,230.301595759392,1.2159673088802974,14.657415865352217,14.847297267726404,-0.08601183782950361,-0.0804543768923347,-0.08323310736091916,0.06983782237200309,0.06638345837136761,-0.4718479223416647
TV,2015,0,NE,Veneto,026,7.03369853569197,7.199064641082114,7.116381588387043,8613869.0,44.47418408423194,0.2344229343750507,9.790669831586586,4264512.0,101.63657640184218,93.33324823905473,0.10083602826507478,14.253485175775596,14.307685758791632,7.7,46.64546800981148,0.9106561104202257,14.636885493342222,0.0926445854434952,0.225403291350663,84.48244023650496,44.8540712505894,0.14278830067447465,14.51600418716716,15.9688841366793,-0.06416169626060331,-0.059364900115841834,-0.06176329818822168,0.008971144354822158,0.012198005112637134,-0.06338866707160307
TV,2016,0,NE,Veneto,026,6.983071167929434,7.14908890720529,7.066080037567362,8521818.0,44.71002153324738,0.22893872488437292,9.812240319016752,4230132.0,105.67599839218059,94.44188631447437,0.13728254320807132,14.262302861817254,14.324300731606444,7.0,45.89648635438716,0.9408940978921839,19.12633278241442,0.12572918129976282,0.3230190091108466,84.89142122319117,43.35562881702627,0.20731889803293868,14.57109013709187,15.958140256324855,-0.0506273677625364,-0.04997573387682408,-0.050301550819680685,0.01661497281481239,0.021570487430166096,-0.010743880354445068
TV,2017,0,NE,Veneto,026,6.980805753766124,7.14992689064562,7.065366322205872,8400374.0,45.100184674436136,0.24198452808372728,9.827288185728865,4165938.0,121.02143227638238,95.18996689974279,0.3181794941330247,14.274589284506764,14.348991618246792,5.6,42.10605765446038,0.9412080447440583,26.127036101550647,0.1903179579762353,0.5181790096938445,99.63536370396633,51.87078117234587,0.3352287549985786,14.615952632066215,15.943786786631911,-0.002265414163309387,0.0008379834403298148,-0.0007137153614902303,0.024690886640348353,0.015047866712112778,-0.014353469692943932
TV,2018,0,NE,Veneto,026,6.97876282970063,7.1494486556503265,7.064105742675478,8385072.0,45.03334839860723,0.23953548369962657,9.832483892473158,4145526.0,140.16654339563348,99.67980486811379,0.49933354391982404,14.290499049859632,14.371974526989852,8.0,41.64468235884624,0.952095086005802,29.264160375843808,0.2394788855637714,0.6115396933213801,100.54785881529553,54.49986965987205,0.37986951583304407,14.609780537731918,15.941963539964656,-0.0020429240654946668,-0.0004782349952936471,-0.0012605795303937128,0.022982908743060193,0.005195706744293815,-0.0018232466672554182
TV,2019,0,NE,Veneto,026,6.978640005964377,7.148868734255611,7.063754370109994,8397785.0,44.39031208149985,0.23298366422075203,9.85719837715185,4145526.0,137.0078830487833,103.1144194770263,0.4178512068078137,14.298731536878893,14.390855927691584,7.0,39.896470825965245,0.9546995115392463,32.04536188738676,0.27961350120270734,0.7177835600263637,99.56965915229414,53.39424793216972,0.4048698517243152,14.631583527526258,15.943478538564905,-0.00012282373625271958,-0.0005799213947152992,-0.0003513725654844535,0.01888140070173172,0.024714484678691306,0.0015149986002498395
TV,2020,1,NE,Veneto,026,6.97724538344006,7.15120197138609,7.064223677413075,8399619.0,45.53864238100048,0.22042258538098605,9.872859655252947,4145526.0,148.31554314793053,117.70551249235908,0.37824374755297235,14.303013979455951,14.405554007743989,5.5,39.467554685509576,0.9641828712943624,33.27505781723732,0.286559589395768,0.7226306176330585,33.618348211583985,9.840951874313154,0.27305768912060924,14.491113229758247,15.94369690564202,-0.0013946225243168797,0.002333237130478949,0.0004693073030814787,0.014698080052404805,0.01566127810109741,0.00021836707711386794
TV,2021,1,NE,Veneto,026,6.974589713564628,7.153953569567503,7.064271641566065,8363343.0,46.445267234856885,0.25124086011355223,9.857356030425342,4145526.0,119.1117174762128,104.77788511287643,0.17742115476122663,14.210150370913528,14.328341310116052,4.9,37.233653419782094,0.8889150062646526,34.646127325060135,0.2801978555085571,0.7560235534053023,51.49803559630364,16.439020194939616,0.31022038953320796,14.452257213884272,15.939368785512807,-0.0026556698754323094,0.0027515981814127954,4.796415298979895e-05,-0.07721269762793703,-0.015503624827605478,-0.004328120129212465
TV,2022,1,NE,Veneto,026,6.989754550085625,7.16998717052915,7.079870860307387,8331105.0,45.88818149822524,0.23320110114670953,9.904047538859908,4145526.0,126.24688061103184,102.43737554016512,0.29528152758779985,14.295695409344063,14.426637919319788,5.2,38.118624709069074,0.9307140511945049,34.53773501073991,0.28164172370788076,0.7535724921637449,77.35274617374473,33.07828734101821,0.3961007726614713,14.588913808049881,15.935506658406611,0.015164836520996872,0.016033600961646854,0.015599218741321863,0.09829660920373584,0.04669150843456649,-0.003862127106195601
TV,2023,1,NE,Veneto,026,7.0079857373080685,7.1879327328707925,7.097959235089431,8346512.0,46.74787769453359,0.2389353974443855,9.9531374647268,4145526.0,145.15013602061748,103.71622828093363,0.5140199989774054,14.342781042569822,14.507693573866824,5.7,34.973463431984854,0.901132274222808,39.1472489381292,0.33999733940120647,0.8895054856592943,98.78596035982815,48.727077565492415,0.48958307935005263,14.645884731497906,15.937354285004936,0.01823118722244388,0.017945562341642685,0.01808837478204417,0.08105565454703623,0.04908992586689109,0.0018476265983249363
TV,2024,1,NE,Veneto,026,7.0110380611822904,7.192490808543371,7.10176443486283,8545240.0,46.35053690983341,0.25861867818461204,10.019499656904264,4235183.0,141.64408262562,102.5464815836996,0.4843188661027532,14.352490699316045,14.577531396238825,2.4,34.01450838838463,0.9014818880307978,41.63195460793543,0.3862332213742956,1.0289979986687203,102.14573677119284,51.600645390907495,0.5177495072454001,14.657415865352215,15.960884960737758,0.0030523238742219405,0.00455807567257871,0.003805199773399437,0.06983782237200131,0.06636219217746486,0.02353067573282175
UD,2015,0,NE,Friuli Venezia Giulia,030,6.679991093630545,7.009503153143251,6.844747123386898,2306763.0,46.44845745498246,0.2382578033628926,9.810985250499588,1403901.0,75.1964677651005,64.34440762555309,0.15632842654501705,14.253485175775596,14.307685758791632,8.5,42.77144196865939,7.764780961911629,16.584719723668115,0.48945586698105137,19.280914460403636,372.9685720931842,212.53154941922253,0.2266765096076529,14.51600418716716,14.651355801059474,-0.006808012361831928,0.003584969797729265,-0.0016115212820517755,0.008971144354822158,0.013831048988730998,-0.011827832604218713
UD,2016,0,NE,Friuli Venezia Giulia,030,6.68871857777391,7.018439163839557,6.853578870806733,2272956.0,47.70658120622252,0.2759703749660708,9.829150994068947,1388325.0,72.73473272181025,64.04316088712852,0.12279972949007308,14.262302861817252,14.324300731606446,6.900000000000001,42.510830813595526,8.009011961977727,18.32365877257767,0.5463921955633322,20.38319801328697,398.15649234116796,233.89571263840992,0.293518145289057,14.57109013709187,14.63659174497024,0.008727484143364883,0.00893601069630634,0.008831747419835168,0.016614972814814166,0.01816574356935874,-0.014764056089234145
UD,2017,0,NE,Friuli Venezia Giulia,030,6.681505206288327,7.010395614482912,6.84595041038562,2238491.0,47.59202874871902,0.26660142717099533,9.839850554149443,1324275.0,75.98569095487096,64.51224179111396,0.15994691940615213,14.274589284506765,14.348991618246792,6.9,44.082401992980095,5.9582684611017624,16.866922428974636,0.4511623674859742,14.667936878659118,311.65063455280887,182.0285698525606,0.280378837623598,14.615952632066213,14.6213125361056,-0.007213371485582876,-0.008043549356645308,-0.0076284604211132034,0.024690886640346577,0.01069956008049644,-0.01527920886463896
UD,2018,0,NE,Friuli Venezia Giulia,030,6.679107587252263,7.008579328864539,6.8438434580584016,2258363.0,46.29328873645488,0.23428520854619667,9.845802202015811,1334215.0,85.60620209083405,67.1219162855481,0.26272971444339926,14.290499049859632,14.371974526989852,7.1000000000000005,42.513401757406974,5.8348014561326,19.140237330860078,0.48633434440361,14.793848617096577,321.7487970067468,189.09239032291396,0.2797417162447659,14.609780537731918,14.630150772507012,-0.002397619036064391,-0.0018162856183723264,-0.002106952327218359,0.022982908743060193,0.005951647866368148,0.008838236401411237
UD,2019,0,NE,Friuli Venezia Giulia,030,6.678815862986269,7.008416600101294,6.843616231543783,2256304.0,47.4939594664427,0.24719353196482963,9.872907481630081,1334215.0,90.02367931693325,66.31097440011806,0.3377957000451099,14.298731536878895,14.390855927691584,6.8,40.186213923728225,6.0195077356125175,22.378264279479545,0.5385740999034186,15.554426910451205,325.25584160911023,187.47593600674378,0.36265428984984543,14.631583527526258,14.629238634294932,-0.00029172426599366474,-0.00016272876324485708,-0.00022722651461837273,0.01888140070173172,0.027105279614270117,-0.0009121382120795829
UD,2020,1,NE,Friuli Venezia Giulia,030,6.678522754634067,7.0078182058720495,6.8431704802530575,2249897.0,47.278492117839164,0.2501303249313864,9.88631301039617,1334215.0,92.60648293232302,80.79392294579957,0.16837809645025018,14.303013979455951,14.405554007743989,6.8999999999999995,40.87764822802486,6.108338127186162,24.1250093304066,0.5738219353829317,16.022492378586424,169.10607182063887,68.22796617287786,0.27982392854357957,14.491113229758245,14.62639499535499,-0.0002931083522019762,-0.0005983942292449029,-0.00044575129072566,0.014698080052404805,0.013405528766089247,-0.0028436389399413287
UD,2021,1,NE,Friuli Venezia Giulia,030,6.676234627157679,7.005361916638531,6.840798271898106,2224618.0,47.896879381702945,0.26280350047552636,9.872667282853705,1334215.0,83.19012552433125,63.59684283955118,0.28012948275103183,14.210150370913526,14.328341310116052,6.7,40.92655211927696,6.046113861569472,24.140672587242157,0.625053748285068,16.588462252735965,254.21043073798887,137.39573912702733,0.3540472277855601,14.452257213884273,14.615095773449594,-0.002288127476388624,-0.0024562892335184827,-0.002372208354951333,-0.07721269762793703,-0.013645727542465735,-0.01129922190539645
UD,2022,1,NE,Friuli Venezia Giulia,030,6.677908627901349,7.006992067147208,6.842450347524279,2229652.0,47.25608618975254,0.2704020562465995,9.911351033892434,1342036.0,93.03058736450119,67.33499263299655,0.36847597779307506,14.295695409344061,14.426637919319788,6.299999999999999,40.81652046868406,6.051792731250954,25.167711221754466,0.6535106692133117,15.861891372722411,327.1028409167194,190.6413572094404,0.4256393700446091,14.588913808049881,14.61735607744698,0.0016740007436704119,0.0016301505086770973,0.0016520756261728664,0.09829660920373584,0.038683751038728786,0.0022603039973851935
UD,2023,1,NE,Friuli Venezia Giulia,030,6.645983009807324,6.982157246164811,6.814070127986069,2013366.0,49.40531590894326,0.29425806235689944,9.956774224305482,1219311.0,108.79384279058118,70.28456071078969,0.5607481914721599,14.342781042569822,14.507693573866826,5.4,38.48527594700463,6.4522930388918445,27.752382219992022,0.7164109660104077,17.35291664605418,382.55159711101487,228.69790574716748,0.5194500193901102,14.645884731497905,14.515318506276824,-0.031925618094025054,-0.024834820982396977,-0.028380219538210127,0.081055654547038,0.04542319041304843,-0.10203757117015577
UD,2024,1,NE,Friuli Venezia Giulia,030,6.652328918858982,6.989710888992414,6.821019903925698,2059410.0,48.13453421087504,0.2773285039091833,10.030077085715154,1242023.0,109.31784069712762,67.78114597171272,0.6017687294020447,14.352490699316045,14.577531396238827,4.7,37.89266089701731,6.25083059000164,29.24514862998389,0.7531852373795014,17.031021841263282,372.30984736936324,229.60927763099866,0.5337059513172059,14.657415865352213,14.537930091976236,0.00634590905165755,0.007553642827603291,0.006949775939628644,0.06983782237200131,0.07330286140967246,0.022611585699412018
VA,2015,0,NW,Lombardia,012,6.939369636567992,7.188507089148968,7.06393836285848,5635079.0,43.84461982414903,0.2156335042841329,9.844998906159798,3021521.0,146.5161774528894,122.87916395601422,0.31641147593682506,14.253485175775596,14.307685758791633,9.0,49.74141524985478,1.8413796347771336,6.608421837379613,0.01175992971319597,0.0749994564927671,179.07893730479913,105.47648529459717,-0.19489956758676658,14.516004187167162,15.544521724878592,0.014957888687665566,0.050455131371174744,0.0327065100294206,0.00897114435482571,0.01261786702572465,-0.0017728481294891907
VA,2016,0,NW,Lombardia,012,6.94015404309687,7.191137326515351,7.065645684806111,5682867.0,44.08271754721849,0.2334114755542758,9.861643558861036,3043292.0,148.443262470134,121.57287608320172,0.3602870156838127,14.262302861817252,14.324300731606444,8.2,49.186700334725664,1.7827978425126194,6.596961954981036,0.010999006990878763,0.07145864842752608,188.15446657781317,113.60116658294072,-0.19982366144456268,14.57109013709187,15.552966416873252,0.0007844065288775681,0.002630237366383348,0.001707321947630902,0.016614972814810613,0.01664465270123827,0.008444691994659692
VA,2017,0,NW,Lombardia,012,6.9356327750259,7.18929230786032,7.06246254144311,5720096.0,45.37435286638224,0.23551490523232005,9.870003654210544,3064146.0,156.89241918508526,128.94540426823804,0.374900891993672,14.274589284506764,14.348991618246792,6.5,49.03714800950976,1.741269430693491,6.65616915518489,0.011816575194294583,0.07751269520678128,209.23611502726493,127.85391481437111,-0.14699985143159985,14.615952632066215,15.559496146431927,-0.00452126807096942,-0.001845018655030728,-0.003183143363001406,0.024690886640348353,0.008360095349507546,0.006529729558675257
VA,2018,0,NW,Lombardia,012,6.92914720883968,7.181961304008521,7.0555542564241005,5688010.0,43.68811353971883,0.20085718399985134,9.869473638517551,3047241.0,161.17155409540445,122.89369308282409,0.5041029042059564,14.290499049859632,14.371974526989852,5.9,49.08087670464115,1.7742513883502755,7.851138272445764,0.021629993477634894,0.10264768886234267,188.9274155505632,115.91721018079969,-0.10024137141405984,14.609780537731917,15.55387100855087,-0.006485566186220204,-0.007331003851799522,-0.006908285019009419,0.022982908743060193,-0.0005300156929930466,-0.005625137881057896
VA,2019,0,NW,Lombardia,012,6.925482768680615,7.1755210472115545,7.050501907946085,5699282.0,45.99210551342149,0.23324637851742677,9.891299799423122,3049890.0,166.55294044732355,125.20666983313988,0.5462178175256895,14.298731536878895,14.390855927691584,5.4,45.71217785172565,1.7805457458368503,11.013990218070443,0.03459304696256342,0.15802089061337563,188.18393440128185,117.57685766725854,-0.09036276851119003,14.631583527526256,15.555850759958252,-0.0036644401590653075,-0.006440256796966359,-0.005052348478015389,0.01888140070173172,0.021826160905570546,0.0019797514073829348
VA,2020,1,NW,Lombardia,012,6.9318292712349265,7.1837747243969945,7.05780199781596,5665858.0,46.01125869665263,0.23263852464841162,9.900168636383457,3032985.0,179.2271658144642,135.38887147704793,0.5667939324432731,14.303013979455951,14.40555400774399,5.3,45.87388823658798,1.750845810042274,12.871561410948729,0.03885745662004732,0.156191177256548,69.60988741227833,29.435972964191524,-0.12304812166810587,14.491113229758245,15.549968897286574,0.006346502554311684,0.008253677185440011,0.0073000898698749594,0.014698080052406581,0.008868836960335358,-0.005881862671678562
VA,2021,1,NW,Lombardia,012,6.939758071696542,7.190965151459508,7.065361611578025,5647055.0,46.8415531193339,0.24482076892343174,9.874705166544276,3042677.0,150.66490860804382,129.79671265969375,0.2746166100264111,14.210150370913528,14.328341310116052,6.6,44.95441665663539,1.7841797553161671,12.891605155318556,0.04751461744161576,0.1828640433853173,85.22215552267076,38.49558906428755,-0.09876091401609506,14.452257213884272,15.546644728292332,0.007928800461615815,0.007190427062513827,0.007559613762064821,-0.07721269762793881,-0.02546346983918113,-0.0033241689942418162
VA,2022,1,NW,Lombardia,012,6.947309167810094,7.1973147374654225,7.072311952637759,5627862.0,45.254954987427716,0.22273986513471955,9.915936554971903,3042677.0,171.9280003316136,134.26612314410073,0.49568659868930726,14.295695409344061,14.426637919319788,4.8,44.66404745657131,1.7303212487087773,12.164066663865619,0.05015298209047226,0.19062514892307172,145.86082069274642,86.25885760296919,-0.0595237798210186,14.588913808049881,15.543240176659927,0.0075510961135520915,0.006349586005914176,0.006950341059734022,0.09829660920373584,0.041231388427627635,-0.0034045516324052727
VA,2023,1,NW,Lombardia,012,6.961061723725949,7.213135711796288,7.087098717761118,5645650.0,45.19773075166449,0.2617128099481079,9.964310444077062,3042677.0,195.42343862208645,136.76994068790256,0.7701609947979694,14.342781042569824,14.507693573866826,3.6,43.92706311770689,1.6971544819491704,18.270598641305916,0.07622079082784318,0.2604641325079177,186.24891327940364,119.62504831193266,0.07568731888342482,14.645884731497905,15.546395895084123,0.013752555915854892,0.01582097433086549,0.014786765123359302,0.081055654547038,0.04837388910515905,0.0031557184241961522
VA,2024,1,NW,Lombardia,012,7.002744357022501,7.25314945318713,7.127946905104816,5671997.0,45.67643207443132,0.2400482100673808,10.031683986237333,3054463.0,192.16313412873484,140.44452637382236,0.6794272251055324,14.352490699316045,14.577531396238827,3.6,38.829588375148376,1.7146366230152204,24.537580905983493,0.11292039669003695,0.33542455028267826,213.65038868880174,139.87887695115842,0.17474833600591058,14.657415865352215,15.551051818279998,0.04168263329655186,0.04001374139084213,0.04084818734369744,0.06983782237200131,0.06737354216027036,0.004655923195874934
VB,2015,0,NW,Piemonte,103,6.9670851372971745,7.34479913283621,7.1559421350666925,931123.0,45.94846739889146,0.2545785094413764,9.700260862898645,570126.0,20.07601598986058,17.37782963032105,0.03409906313940546,14.253485175775596,14.307685758791632,5.8,53.55743644944991,3.6152882229289953,2.9661408089560783,0.06599959081993582,0.9294820793851628,306.90706361112933,250.23437502822333,0.27784668431827036,14.516004187167159,13.74414666353695,0.017405342669048807,0.01894830495485067,0.018176823811950626,0.008971144354822158,0.008998213493169871,-0.016057294333197802
VB,2016,0,NW,Piemonte,103,6.948966132817174,7.326357877257547,7.1376620050373605,944729.0,46.33253327992292,0.2524227468308138,9.7159373274173,580953.0,21.898846266157985,17.96707240050338,0.0498824936085803,14.262302861817254,14.324300731606444,6.3,45.30316341389972,3.525442452105758,3.6708112478189,0.07448950843535619,0.9642669854941043,327.17108707655177,266.10225681052503,0.28942539540235157,14.57109013709187,13.758653392862016,-0.01811900448000081,-0.018441255578662386,-0.018280130029332042,0.01661497281481239,0.015676464518655564,0.014506729325065137
VB,2017,0,NW,Piemonte,103,6.949665309865695,7.329067498972612,7.139366404419154,924566.0,46.24480946738219,0.24563717982495153,9.730385227448377,567437.0,23.79836144362191,17.7182158083392,0.07615805515210126,14.274589284506764,14.348991618246792,6.8,39.920749175345215,3.3338741585423084,6.827321265685853,0.0947406406867317,1.0599739561864865,343.7151486171653,280.8570871153521,0.3629108643508135,14.615952632066215,13.737079717201684,0.0006991770485216264,0.002709621715064614,0.0017043993817935643,0.024690886640348353,0.014447900031075989,-0.021573675660331304
VB,2018,0,NW,Piemonte,103,6.941247838049874,7.319408330906905,7.130328084478389,921963.0,46.878978339040856,0.258213347142958,9.72189954992796,567437.0,26.22497951465217,18.42181284072261,0.09745288246081314,14.290499049859632,14.371974526989852,5.7,43.29106756394821,3.3745768003077505,4.023685723023771,0.05696982746437815,0.8235106955239941,337.9935603535222,268.6374332882731,0.3413227217451206,14.609780537731918,13.734260371581652,-0.008417471815821642,-0.009659168065707213,-0.009038319940764872,0.022982908743060193,-0.008485677520416957,-0.0028193456200327205
VB,2019,0,NW,Piemonte,103,6.936161214664197,7.311145269557546,7.123653242110872,916214.0,46.01780169572052,0.2702130467227311,9.74426041427867,567437.0,23.769513685729244,17.890727899009054,0.07443054811101792,14.298731536878893,14.390855927691584,5.9,36.306250048164834,3.3706740996930504,6.064547602915474,0.058970997379097514,0.8784375349247907,343.0749956339519,277.3400629753832,0.3611937899703566,14.631583527526258,13.728005240824473,-0.005086623385676781,-0.008263061349358836,-0.006674842367517364,0.01888140070173172,0.02236086435071094,-0.006255130757178762
VB,2020,1,NW,Piemonte,103,6.926522024756599,7.30421219550891,7.1153671101327545,911348.0,47.05912620620524,0.2704506587564488,9.751430133682478,567437.0,24.995121556825243,19.92035445286375,0.06452760607586062,14.303013979455951,14.405554007743989,6.2,37.687854433793255,3.4279985563565227,5.4511964505171955,0.05714190753420434,0.8677533197133315,178.69660671754522,126.02866896444549,0.2665077555182991,14.491113229758247,13.72268010110412,-0.009639189907598045,-0.006933074048635746,-0.00828613197811734,0.014698080052404805,0.007169719403806951,-0.005325139720353533
VB,2021,1,NW,Piemonte,103,6.9068947100604,7.274152931988903,7.090523821024651,899773.0,46.25983196219524,0.24731558696791553,9.728640500949037,567437.0,22.979122747027425,17.818190536590905,0.06669308080859622,14.210150370913528,14.328341310116052,5.8,40.13284078469316,3.460558325720368,17.498490621240386,0.125842646219031,1.1821844097580403,249.8549719964772,185.29994795317106,0.4901763409192574,14.452257213884272,13.709897788270851,-0.019627314696198717,-0.030059263520007207,-0.024843289108103406,-0.07721269762793703,-0.022789632733440257,-0.01278231283326825
VB,2022,1,NW,Piemonte,103,6.869339473887492,7.226045022522648,7.04769224820507,861206.0,47.645255061632916,0.24882389797948257,9.831914211560612,536609.0,22.058587850684248,17.137380587408234,0.05272915306173965,14.295695409344063,14.426637919319788,5.900000000000001,42.57643585371268,1.8527908902145507,20.893325443067518,0.08964797650391089,0.5968125476264147,210.86615294868594,137.94140090434385,0.4376029888180978,14.588913808049883,13.666089011470834,-0.037555236172908124,-0.048107909466255094,-0.04283157281958072,0.09829660920373584,0.10327371061157464,-0.0438087768000166
VB,2023,1,NW,Piemonte,103,6.928886429044129,7.280023513583318,7.104454971313724,896386.0,47.402080279373415,0.2724641834421396,9.804052019993748,567437.0,30.65003661634762,19.278456880254012,0.1478884200162611,14.342781042569822,14.507693573866824,5.5,38.309217033608675,3.513953370758075,22.047166253925482,0.15557551462846264,1.2680639247277439,386.41915797879943,312.7533891712985,0.6076966953008953,14.645884731497906,13.70612640275928,0.05954695515663744,0.05397849106067021,0.05676272310865382,0.08105565454703623,-0.027862191566864425,0.04003739128844508
VB,2024,1,NW,Piemonte,103,6.942961478589985,7.29480315893241,7.118882318761198,895440.0,47.94899349206493,0.2893425599259938,9.864859408436423,567437.0,30.25975408156467,19.019864590392615,0.14560724948027248,14.352490699316045,14.577531396238824,2.8,37.597736713205855,3.6112750371276525,24.428079879735694,0.16870632796259416,1.3377061002214836,371.79497193051157,299.13475051054377,0.6242391558895442,14.657415865352215,13.705070496563149,0.014075049545855478,0.014779645349092263,0.01442734744747387,0.06983782237199954,0.06080738844267586,-0.001055906196130607
VC,2015,0,NW,Piemonte,002,6.8005420418925375,7.1946040431307985,6.997573042511667,886157.0,45.94846739889146,0.2545785094413764,9.81335936259962,530658.0,29.285806056378387,28.162487629911737,0.014087413264800614,14.253485175775598,14.307685758791632,9.6,61.16120768272406,0.9093257630091687,15.02943077107184,0.022049227844131006,0.21023462488547598,28.786619160926897,6.789590606706667,-0.17060821466478907,14.516004187167162,13.694649414791927,-0.006195099388705216,0.018387325867737836,0.0060961132395149775,0.008971144354822158,0.012586152955863739,0.0189631511466537
VC,2016,0,NW,Piemonte,002,6.736970639784705,7.129720805021178,6.933345722402941,861600.0,46.33253327992292,0.2524227468308138,9.832915783541377,517011.0,30.84795639477718,28.52908951316523,0.029651273437509576,14.262302861817254,14.324300731606444,9.0,58.95985269069859,0.9226427840232988,15.288978494623656,0.024629296016530664,0.22174366367077528,27.83834865281501,6.545712166183951,-0.16062206266307685,14.57109013709187,13.666546404824317,-0.06357140210783285,-0.06488323810962005,-0.064227320108726,0.01661497281481239,0.01955642094175758,-0.028103009967610504
VC,2017,0,NW,Piemonte,002,6.666659960226166,7.05209171384953,6.859375837037849,844755.0,46.24480946738219,0.24563717982495153,9.843781211177768,507666.0,33.228091690308624,28.814027849529616,0.05228520153957808,14.274589284506762,14.348991618246792,9.6,63.20042282063996,0.9886068862974683,12.469926369114887,0.024131067168836562,0.23450688180713355,41.221295019401666,10.29239741172282,-0.021500953570343682,14.615952632066215,13.64680192346994,-0.07031067955853842,-0.07762909117164885,-0.0739698853650923,0.024690886640348353,0.01086542763639109,-0.01974448135437612
VC,2018,0,NW,Piemonte,002,6.573060194370573,6.948574543262536,6.7608173688165545,840387.0,46.878978339040856,0.258213347142958,9.839246800728668,507666.0,33.422760463899,27.656929246146255,0.06910927102728939,14.290499049859632,14.371974526989852,7.2,51.16105283695519,0.9312663056204351,8.220865770848436,0.009089466221880421,0.19387862993426702,34.01579745499742,8.580049222159403,-0.17096184435267958,14.60978053773192,13.64161777900897,-0.09359976585559338,-0.1035171705869935,-0.09855846822129433,0.022982908743060193,-0.004534410449100079,-0.005184144460971041
VC,2019,0,NW,Piemonte,002,6.489895030613536,6.861075405766366,6.6754852181899516,836118.0,46.01780169572052,0.2702130467227311,9.861454937931226,507666.0,33.13162636571952,29.61271306048059,0.04258743938774652,14.298731536878893,14.390855927691584,7.9,49.89979127771122,0.9385142984100681,8.654264678248689,0.010098420692809919,0.20823285345590412,31.574421426962722,8.43426688449325,-0.19145978865354674,14.63158352752626,13.63652503043171,-0.08316516375703653,-0.08749913749617022,-0.08533215062660293,0.01888140070173172,0.022208137202557765,-0.005092748577260053
VC,2020,1,NW,Piemonte,002,6.466268085402565,6.836547066788517,6.651407576095541,834207.0,47.05912620620524,0.2704506587564488,9.874700797765799,507666.0,38.40958730871161,32.42530979950132,0.07283794556384808,14.303013979455953,14.40555400774399,8.2,49.80916306613637,1.029193710586995,8.279972183386397,0.009085028230122956,0.19665347178696754,15.773279525754901,2.249176352495262,-0.2556290849713022,14.491113229758248,13.634236851982852,-0.023626945210970973,-0.024528338977848563,-0.024077642094410656,0.014698080052406581,0.013245859834572826,-0.0022881784488575363
VC,2021,1,NW,Piemonte,002,6.42837835717252,6.801174572464404,6.614776464818462,817809.0,46.25983196219524,0.24731558696791553,9.863498856797026,507666.0,32.0415542998058,29.717704633317126,0.028789967774994787,14.210150370913528,14.328341310116052,8.2,51.3143080388528,1.049775482199587,14.59511812248011,0.0267847897299765,0.3064120708133684,30.2248416194388,5.540810486064952,-0.07396372892578858,14.452257213884272,13.614384091987853,-0.037889728230044994,-0.035372494324112935,-0.036631111277078965,-0.07721269762793881,-0.011201940968772917,-0.019852759994998692
VC,2022,1,NW,Piemonte,002,6.40800084289561,6.783217945883353,6.5956093943894825,814182.0,47.645255061632916,0.24882389797948257,9.900343847522022,507666.0,39.11829615032841,29.583026384691962,0.11840989181225983,14.295695409344063,14.42663791931979,5.5,52.003964570011135,1.0520791999565164,18.135892527363776,0.02466249376921684,0.28847899521704234,41.05198723428992,11.30122367226068,-0.0010087456506653178,14.588913808049883,13.609939207216366,-0.020377514276910702,-0.017956626581051793,-0.01916707042897947,0.09829660920373762,0.036844990724995696,-0.004444884771487523
VC,2023,1,NW,Piemonte,002,6.394958710797875,6.771164083159119,6.583061396978498,815745.0,47.402080279373415,0.2724641834421395,9.94274431631122,507666.0,43.35707802886508,29.891531986559418,0.16782904961134223,14.342781042569822,14.507693573866826,6.6,50.01443446841316,1.052793441029912,22.62507839446318,0.03647691561786231,0.34161072300360007,49.88374595205167,15.165057107520706,0.12940569089913959,14.645884731497906,13.611857085107944,-0.01304213209773497,-0.012053862724233255,-0.012547997410984557,0.08105565454703623,0.04240046878919834,0.001917877891578712
